X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1132.87858	8.15106	100.24419	0.09061	-0.95996	172.52992	0.30758	-0.99137	0.13003	-0.01641	-0.12999	-0.99151	-0.00375	-0.01675	-0.00158	0.99986	
1132.84956	8.18789	100.21881	0.11312	-1.06759	172.54895	0.28044	-0.99138	0.12972	-0.01822	-0.12966	-0.99155	-0.00437	-0.01863	-0.00197	0.99982	
1132.85369	8.16566	100.21681	0.16478	-1.00144	172.53340	0.28967	-0.99137	0.13000	-0.01696	-0.12993	-0.99151	-0.00512	-0.01748	-0.00288	0.99984	
1132.87281	8.21121	100.25930	0.08783	-0.94682	172.52698	0.30825	-0.99137	0.13008	-0.01618	-0.13004	-0.99150	-0.00367	-0.01652	-0.00153	0.99986	
1132.88301	8.19208	100.24211	0.11142	-1.02104	172.50798	0.30666	-0.99131	0.13042	-0.01741	-0.13037	-0.99146	-0.00425	-0.01782	-0.00194	0.99984	
1132.87106	8.20834	100.23284	0.11035	-0.96573	172.51591	0.28767	-0.99134	0.13028	-0.01646	-0.13023	-0.99147	-0.00410	-0.01685	-0.00193	0.99986	
1132.86663	8.19761	100.25130	0.11144	-0.96756	172.51476	0.30016	-0.99134	0.13030	-0.01649	-0.13025	-0.99147	-0.00413	-0.01689	-0.00194	0.99986	
1132.85164	8.22024	100.23615	0.09442	-0.98921	172.52188	0.29898	-0.99135	0.13018	-0.01690	-0.13013	-0.99149	-0.00388	-0.01726	-0.00165	0.99985	
1132.87378	8.18849	100.21526	0.13062	-0.93087	172.52609	0.28013	-0.99137	0.13011	-0.01581	-0.13006	-0.99150	-0.00437	-0.01625	-0.00228	0.99987	
1132.85994	8.20618	100.22873	0.11729	-1.03349	172.51024	0.28162	-0.99131	0.13039	-0.01762	-0.13033	-0.99146	-0.00438	-0.01804	-0.00205	0.99984	
1132.86190	8.19681	100.22358	0.12366	-0.99751	172.52115	0.30335	-0.99134	0.13020	-0.01698	-0.13014	-0.99149	-0.00441	-0.01741	-0.00216	0.99985	
1132.86178	8.22193	100.22335	0.07854	-0.92102	172.51431	0.31502	-0.99135	0.13030	-0.01576	-0.13026	-0.99147	-0.00345	-0.01607	-0.00137	0.99987	
1132.84992	8.19815	100.26783	0.09151	-0.86872	172.51596	0.30860	-0.99137	0.13027	-0.01482	-0.13023	-0.99148	-0.00356	-0.01516	-0.00160	0.99988	
1132.86060	8.21480	100.24364	0.10432	-1.00082	172.51428	0.29053	-0.99133	0.13031	-0.01708	-0.13026	-0.99147	-0.00408	-0.01747	-0.00182	0.99985	
1132.89135	8.19615	100.23379	0.09538	-0.99348	172.50491	0.32955	-0.99131	0.13047	-0.01697	-0.13042	-0.99145	-0.00391	-0.01734	-0.00166	0.99985	
1132.87081	8.19536	100.25250	0.11114	-0.90039	172.52142	0.29244	-0.99137	0.13019	-0.01533	-0.13014	-0.99149	-0.00397	-0.01571	-0.00194	0.99987	
1132.86303	8.22160	100.24663	0.10693	-0.98701	172.52071	0.29654	-0.99134	0.13020	-0.01684	-0.13015	-0.99149	-0.00409	-0.01723	-0.00187	0.99985	
1132.85399	8.19553	100.25047	0.10913	-1.00291	172.52412	0.31059	-0.99135	0.13014	-0.01711	-0.13009	-0.99149	-0.00417	-0.01750	-0.00190	0.99984	
1132.86318	8.19827	100.23139	0.14142	-1.02126	172.52789	0.29231	-0.99135	0.13009	-0.01735	-0.13002	-0.99150	-0.00477	-0.01782	-0.00247	0.99984	
1132.85171	8.20044	100.21760	0.14331	-0.94615	172.50014	0.29415	-0.99131	0.13056	-0.01604	-0.13051	-0.99144	-0.00464	-0.01651	-0.00250	0.99986	
1132.85933	8.20980	100.24965	0.14252	-0.89772	172.49876	0.28474	-0.99132	0.13059	-0.01521	-0.13053	-0.99143	-0.00451	-0.01567	-0.00249	0.99987	
1132.85222	8.18801	100.23756	0.12248	-0.97089	172.51611	0.28899	-0.99134	0.13028	-0.01652	-0.13023	-0.99147	-0.00433	-0.01694	-0.00214	0.99985	
1132.85735	8.20145	100.25228	0.14253	-0.96099	172.50447	0.29904	-0.99132	0.13049	-0.01630	-0.13043	-0.99145	-0.00465	-0.01677	-0.00249	0.99986	
1132.85852	8.19763	100.20836	0.12227	-1.01753	172.51297	0.29339	-0.99132	0.13034	-0.01733	-0.13028	-0.99147	-0.00443	-0.01776	-0.00213	0.99984	
1132.87433	8.21264	100.22861	0.07372	-0.97170	172.51852	0.30605	-0.99134	0.13023	-0.01665	-0.13019	-0.99148	-0.00348	-0.01696	-0.00129	0.99986	
1132.85847	8.22082	100.22209	0.14505	-0.94958	172.49632	0.28603	-0.99130	0.13063	-0.01610	-0.13057	-0.99143	-0.00467	-0.01657	-0.00253	0.99986	
1132.86524	8.23045	100.20418	0.12234	-1.05587	172.51237	0.30113	-0.99130	0.13035	-0.01799	-0.13029	-0.99147	-0.00452	-0.01843	-0.00213	0.99983	
1132.86473	8.18031	100.21960	0.11344	-0.98672	172.51698	0.30662	-0.99134	0.13027	-0.01682	-0.13021	-0.99148	-0.00421	-0.01722	-0.00198	0.99985	
1132.85875	8.23092	100.25993	0.07951	-0.88029	172.50937	0.30171	-0.99135	0.13039	-0.01505	-0.13035	-0.99146	-0.00338	-0.01536	-0.00139	0.99988	
1132.84402	8.16047	100.21560	0.16098	-1.00050	172.51834	0.29108	-0.99134	0.13026	-0.01695	-0.13019	-0.99148	-0.00506	-0.01746	-0.00281	0.99984	
1132.85189	8.21612	100.27927	0.09199	-0.89532	172.51979	0.30300	-0.99137	0.13021	-0.01528	-0.13017	-0.99149	-0.00363	-0.01563	-0.00161	0.99988	
1132.88500	8.16016	100.22365	0.10176	-0.96910	172.53041	0.31340	-0.99137	0.13003	-0.01654	-0.12998	-0.99151	-0.00396	-0.01691	-0.00178	0.99986	
1132.86748	8.22102	100.22555	0.11168	-0.95077	172.52589	0.29254	-0.99137	0.13011	-0.01620	-0.13006	-0.99150	-0.00409	-0.01659	-0.00195	0.99986	
1132.87585	8.20172	100.19231	0.14788	-1.04144	172.52147	0.30322	-0.99133	0.13020	-0.01768	-0.13013	-0.99148	-0.00492	-0.01818	-0.00258	0.99983	
1132.87895	8.18351	100.23670	0.09468	-0.91064	172.50995	0.30731	-0.99134	0.13038	-0.01554	-0.13034	-0.99146	-0.00371	-0.01589	-0.00165	0.99987	
1132.87719	8.22247	100.21235	0.09828	-1.03243	172.51656	0.30901	-0.99132	0.13027	-0.01764	-0.13022	-0.99148	-0.00405	-0.01802	-0.00172	0.99984	
1132.86852	8.19918	100.23938	0.11951	-0.86118	172.51248	0.30319	-0.99136	0.13034	-0.01463	-0.13030	-0.99147	-0.00403	-0.01503	-0.00209	0.99988	
1132.92655	8.25993	100.23487	0.12716	-0.94370	172.60545	0.33235	-0.99155	0.12874	-0.01605	-0.12868	-0.99168	-0.00432	-0.01647	-0.00222	0.99986	
1132.86352	8.19446	100.24110	0.13258	-1.05196	172.52492	0.28232	-0.99133	0.13014	-0.01790	-0.13007	-0.99149	-0.00468	-0.01836	-0.00231	0.99983	
1132.86135	8.20740	100.24234	0.09518	-0.95042	172.50545	0.31486	-0.99132	0.13046	-0.01623	-0.13041	-0.99145	-0.00381	-0.01659	-0.00166	0.99986	
1132.87117	8.25558	100.24597	0.12225	-0.92511	172.51953	0.29700	-0.99136	0.13022	-0.01573	-0.13017	-0.99148	-0.00422	-0.01615	-0.00213	0.99987	
1132.88309	8.21014	100.19873	0.10440	-0.93738	172.51247	0.30490	-0.99134	0.13034	-0.01598	-0.13029	-0.99147	-0.00394	-0.01636	-0.00182	0.99986	
1132.87994	8.21077	100.22538	0.08858	-0.97354	172.52689	0.31344	-0.99136	0.13009	-0.01665	-0.13004	-0.99150	-0.00374	-0.01699	-0.00155	0.99985	
1132.86889	8.18111	100.19320	0.12549	-0.99242	172.50964	0.28408	-0.99132	0.13040	-0.01689	-0.13034	-0.99146	-0.00443	-0.01732	-0.00219	0.99985	
1132.86073	8.17377	100.22740	0.12424	-1.02957	172.51230	0.30069	-0.99131	0.13035	-0.01753	-0.13029	-0.99147	-0.00449	-0.01797	-0.00217	0.99984	
1132.86898	8.19875	100.25067	0.10612	-0.98108	172.53123	0.29354	-0.99137	0.13002	-0.01674	-0.12997	-0.99151	-0.00406	-0.01712	-0.00185	0.99985	
1132.86647	8.20157	100.27458	0.12655	-0.94885	172.53061	0.29304	-0.99138	0.13003	-0.01613	-0.12998	-0.99151	-0.00434	-0.01656	-0.00221	0.99986	
1132.87798	8.22731	100.25489	0.08339	-0.95257	172.51457	0.31504	-0.99134	0.13030	-0.01629	-0.13026	-0.99147	-0.00361	-0.01662	-0.00146	0.99986	
1132.87534	8.20861	100.20280	0.09810	-1.04811	172.53017	0.28911	-0.99135	0.13004	-0.01791	-0.12998	-0.99151	-0.00408	-0.01829	-0.00171	0.99983	
1132.88299	8.19225	100.22548	0.09833	-0.99956	172.52080	0.32668	-0.99134	0.13020	-0.01707	-0.13015	-0.99149	-0.00397	-0.01744	-0.00172	0.99985	
1132.86675	8.20434	100.23135	0.14721	-0.95284	172.52197	0.29243	-0.99136	0.13019	-0.01615	-0.13013	-0.99149	-0.00471	-0.01663	-0.00257	0.99986	
1132.84528	8.19702	100.21255	0.11142	-1.00705	172.51384	0.30454	-0.99132	0.13032	-0.01717	-0.13027	-0.99147	-0.00422	-0.01758	-0.00194	0.99984	
1132.84147	8.20083	100.26282	0.11466	-0.96004	172.53770	0.28293	-0.99139	0.12991	-0.01635	-0.12986	-0.99152	-0.00416	-0.01676	-0.00200	0.99986	
1132.85041	8.18850	100.24937	0.12268	-1.02893	172.51860	0.29845	-0.99133	0.13024	-0.01753	-0.13018	-0.99148	-0.00446	-0.01796	-0.00214	0.99984	
1132.85313	8.22258	100.25460	0.12239	-0.90803	172.49937	0.30703	-0.99132	0.13057	-0.01543	-0.13052	-0.99144	-0.00419	-0.01585	-0.00214	0.99987	
1132.85226	8.21368	100.24690	0.12017	-0.98937	172.51006	0.29618	-0.99132	0.13039	-0.01685	-0.13033	-0.99146	-0.00433	-0.01727	-0.00210	0.99985	
1132.86403	8.21388	100.24745	0.10852	-0.90957	172.54202	0.30390	-0.99142	0.12983	-0.01549	-0.12978	-0.99153	-0.00394	-0.01587	-0.00189	0.99987	
1132.85515	8.21861	100.20293	0.13703	-1.05020	172.51343	0.30047	-0.99131	0.13034	-0.01786	-0.13027	-0.99147	-0.00476	-0.01833	-0.00239	0.99983	
1132.86596	8.21218	100.23962	0.09581	-0.91783	172.53040	0.30064	-0.99139	0.13003	-0.01567	-0.12998	-0.99151	-0.00374	-0.01602	-0.00167	0.99987	
1132.87181	8.22225	100.24189	0.11418	-0.98546	172.51625	0.31008	-0.99134	0.13028	-0.01679	-0.13023	-0.99148	-0.00422	-0.01720	-0.00199	0.99985	
1132.84503	8.22204	100.26035	0.10828	-0.95780	172.51282	0.29138	-0.99134	0.13034	-0.01633	-0.13029	-0.99147	-0.00405	-0.01672	-0.00189	0.99986	
1132.84110	8.18530	100.24532	0.12133	-0.99753	172.50845	0.30631	-0.99131	0.13042	-0.01698	-0.13036	-0.99146	-0.00437	-0.01741	-0.00212	0.99985	
1132.84161	8.19791	100.23838	0.15937	-0.96879	172.49504	0.27446	-0.99129	0.13066	-0.01640	-0.13059	-0.99142	-0.00497	-0.01691	-0.00278	0.99985	
1132.87386	8.21819	100.22645	0.09395	-1.01920	172.51640	0.30265	-0.99133	0.13027	-0.01742	-0.13022	-0.99148	-0.00394	-0.01779	-0.00164	0.99984	
1132.86335	8.20464	100.22511	0.12246	-0.96869	172.51913	0.30503	-0.99135	0.13023	-0.01648	-0.13018	-0.99148	-0.00432	-0.01691	-0.00214	0.99985	
1132.88336	8.20650	100.21136	0.14061	-1.01459	172.51704	0.29821	-0.99133	0.13027	-0.01724	-0.13021	-0.99147	-0.00474	-0.01771	-0.00245	0.99984	
1132.85605	8.20122	100.24089	0.14248	-0.99512	172.52327	0.30911	-0.99135	0.13017	-0.01690	-0.13010	-0.99149	-0.00473	-0.01737	-0.00249	0.99985	
1132.85573	8.21454	100.26198	0.08866	-0.89302	172.53978	0.28621	-0.99141	0.12986	-0.01525	-0.12982	-0.99153	-0.00356	-0.01559	-0.00155	0.99988	
1132.84891	8.21039	100.25442	0.07030	-0.96273	172.49664	0.31605	-0.99130	0.13060	-0.01650	-0.13057	-0.99143	-0.00341	-0.01680	-0.00123	0.99986	
1132.85994	8.20994	100.24480	0.10835	-0.99198	172.50366	0.31001	-0.99130	0.13050	-0.01692	-0.13044	-0.99145	-0.00413	-0.01731	-0.00189	0.99985	
1132.85372	8.19215	100.23259	0.12352	-1.03467	172.52151	0.29992	-0.99133	0.13019	-0.01762	-0.13013	-0.99149	-0.00449	-0.01806	-0.00216	0.99983	
1132.84293	8.24914	100.24589	0.08616	-1.04198	172.50832	0.30209	-0.99130	0.13041	-0.01783	-0.13036	-0.99146	-0.00386	-0.01818	-0.00150	0.99983	
1132.83973	8.20468	100.22675	0.11424	-0.96668	172.51686	0.28790	-0.99134	0.13027	-0.01647	-0.13022	-0.99148	-0.00417	-0.01687	-0.00199	0.99986	
1132.84502	8.23341	100.25553	0.06623	-1.00754	172.51759	0.29702	-0.99133	0.13024	-0.01728	-0.13020	-0.99148	-0.00344	-0.01758	-0.00116	0.99984	
1132.86226	8.22319	100.22777	0.10092	-0.99429	172.50435	0.29571	-0.99131	0.13048	-0.01697	-0.13043	-0.99145	-0.00401	-0.01735	-0.00176	0.99985	
1132.86346	8.22468	100.22366	0.12483	-1.02043	172.50395	0.28928	-0.99130	0.13050	-0.01737	-0.13044	-0.99145	-0.00448	-0.01781	-0.00218	0.99984	
1132.85244	8.20605	100.23260	0.11774	-0.95808	172.50916	0.29256	-0.99133	0.13040	-0.01631	-0.13035	-0.99146	-0.00422	-0.01672	-0.00205	0.99986	
1132.85836	8.20012	100.25376	0.10935	-0.98275	172.49011	0.29493	-0.99128	0.13073	-0.01675	-0.13068	-0.99142	-0.00413	-0.01715	-0.00191	0.99985	
1132.86105	8.19612	100.22314	0.12632	-1.02488	172.51363	0.30785	-0.99132	0.13033	-0.01745	-0.13027	-0.99147	-0.00452	-0.01789	-0.00220	0.99984	
1132.83360	8.20122	100.22325	0.11951	-1.01107	172.50722	0.29050	-0.99131	0.13044	-0.01722	-0.13038	-0.99145	-0.00437	-0.01765	-0.00209	0.99984	
1132.84176	8.20026	100.23833	0.13836	-0.96798	172.52481	0.28004	-0.99136	0.13014	-0.01644	-0.13008	-0.99149	-0.00459	-0.01689	-0.00241	0.99985	
1132.84436	8.22509	100.24425	0.10605	-0.98812	172.49986	0.29729	-0.99130	0.13056	-0.01686	-0.13051	-0.99144	-0.00409	-0.01725	-0.00185	0.99985	
1132.84566	8.21960	100.22665	0.10375	-1.05684	172.49066	0.28918	-0.99125	0.13072	-0.01805	-0.13067	-0.99142	-0.00421	-0.01844	-0.00181	0.99983	
1132.86822	8.20742	100.25070	0.10965	-0.97890	172.51778	0.28862	-0.99134	0.13025	-0.01669	-0.13020	-0.99148	-0.00412	-0.01708	-0.00191	0.99985	
1132.85515	8.23881	100.29016	0.09258	-0.85738	172.51636	0.30818	-0.99137	0.13027	-0.01463	-0.13023	-0.99148	-0.00355	-0.01496	-0.00162	0.99989	
1132.87222	8.20771	100.24472	0.14009	-0.94506	172.51877	0.28798	-0.99135	0.13024	-0.01603	-0.13018	-0.99148	-0.00457	-0.01649	-0.00244	0.99986	
1132.87304	8.20231	100.19803	0.11507	-1.05323	172.51476	0.30337	-0.99131	0.13031	-0.01796	-0.13025	-0.99147	-0.00439	-0.01838	-0.00201	0.99983	
1132.84733	8.18809	100.20668	0.09914	-1.07672	172.51836	0.29948	-0.99131	0.13024	-0.01841	-0.13019	-0.99148	-0.00416	-0.01879	-0.00173	0.99982	
1132.85811	8.19160	100.21960	0.10016	-1.04955	172.52631	0.29537	-0.99134	0.13010	-0.01793	-0.13005	-0.99150	-0.00412	-0.01832	-0.00175	0.99983	
1132.85916	8.19597	100.23548	0.12596	-0.97723	172.51828	0.29500	-0.99134	0.13025	-0.01662	-0.13019	-0.99148	-0.00440	-0.01705	-0.00220	0.99985	
1132.86359	8.19862	100.23592	0.13108	-0.98569	172.53227	0.30172	-0.99137	0.13001	-0.01676	-0.12995	-0.99151	-0.00450	-0.01720	-0.00229	0.99985	
1132.86894	8.19628	100.23258	0.08704	-1.01298	172.53819	0.30080	-0.99138	0.12989	-0.01733	-0.12985	-0.99153	-0.00380	-0.01768	-0.00152	0.99984	
1132.85839	8.19914	100.21617	0.11609	-1.02991	172.52065	0.29769	-0.99133	0.13020	-0.01756	-0.13015	-0.99149	-0.00435	-0.01797	-0.00203	0.99984	
1132.86970	8.19562	100.25250	0.13635	-0.92810	172.52864	0.30804	-0.99138	0.13007	-0.01575	-0.13001	-0.99150	-0.00447	-0.01620	-0.00238	0.99987	
1132.86854	8.19155	100.25400	0.11258	-0.96884	172.52408	0.31744	-0.99136	0.13014	-0.01651	-0.13009	-0.99149	-0.00415	-0.01691	-0.00196	0.99986	
1132.86233	8.22677	100.27340	0.11506	-0.93382	172.52011	0.31420	-0.99136	0.13021	-0.01590	-0.13016	-0.99148	-0.00411	-0.01630	-0.00201	0.99987	
1132.83804	8.20286	100.25493	0.14574	-0.92432	172.54631	0.29030	-0.99142	0.12977	-0.01567	-0.12971	-0.99154	-0.00461	-0.01613	-0.00254	0.99987	
1132.85280	8.20999	100.22538	0.12486	-1.03838	172.52573	0.29488	-0.99134	0.13012	-0.01768	-0.13006	-0.99150	-0.00452	-0.01812	-0.00218	0.99983	
1132.86535	8.19792	100.20569	0.11757	-1.00584	172.49915	0.30624	-0.99129	0.13058	-0.01714	-0.13052	-0.99144	-0.00433	-0.01755	-0.00205	0.99984	
1132.88545	8.17884	100.22145	0.10998	-0.96583	172.52701	0.31514	-0.99137	0.13009	-0.01646	-0.13004	-0.99150	-0.00410	-0.01686	-0.00192	0.99986	
1132.86249	8.20472	100.23972	0.06747	-0.91672	172.51967	0.31135	-0.99136	0.13020	-0.01571	-0.13017	-0.99149	-0.00325	-0.01600	-0.00118	0.99987	
1132.87239	8.18337	100.23017	0.08936	-0.98536	172.51418	0.30661	-0.99133	0.13031	-0.01685	-0.13026	-0.99147	-0.00379	-0.01720	-0.00156	0.99985	
1132.85651	8.18598	100.22081	0.11012	-1.03298	172.49904	0.31613	-0.99128	0.13058	-0.01762	-0.13052	-0.99144	-0.00426	-0.01803	-0.00192	0.99984	
1132.83796	8.18167	100.24289	0.13900	-0.94595	172.52309	0.29399	-0.99136	0.13017	-0.01605	-0.13011	-0.99149	-0.00455	-0.01651	-0.00243	0.99986	
1132.84625	8.22226	100.25332	0.11104	-0.94936	172.51639	0.28864	-0.99135	0.13027	-0.01618	-0.13022	-0.99148	-0.00408	-0.01657	-0.00194	0.99986	
1132.89832	8.18623	100.26288	0.09345	-0.90489	172.53105	0.32283	-0.99139	0.13001	-0.01545	-0.12997	-0.99151	-0.00367	-0.01579	-0.00163	0.99987	
1132.86575	8.18560	100.24094	0.13561	-0.92671	172.53085	0.29848	-0.99139	0.13003	-0.01573	-0.12998	-0.99151	-0.00445	-0.01617	-0.00237	0.99987	
1132.87396	8.20584	100.21515	0.12024	-1.07687	172.52284	0.29304	-0.99132	0.13017	-0.01836	-0.13011	-0.99149	-0.00453	-0.01879	-0.00210	0.99982	
1132.85175	8.18925	100.22655	0.12370	-1.03001	172.51643	0.30399	-0.99132	0.13028	-0.01754	-0.13022	-0.99147	-0.00448	-0.01798	-0.00216	0.99984	
1132.86550	8.18946	100.23356	0.11711	-0.94953	172.52734	0.30370	-0.99137	0.13009	-0.01617	-0.13004	-0.99150	-0.00418	-0.01657	-0.00204	0.99986	
1132.85341	8.20516	100.22537	0.14058	-0.97092	172.52963	0.28489	-0.99137	0.13005	-0.01648	-0.12999	-0.99150	-0.00464	-0.01694	-0.00245	0.99985	
1132.85101	8.18178	100.20401	0.13232	-1.07250	172.52144	0.30527	-0.99132	0.13020	-0.01826	-0.13013	-0.99149	-0.00473	-0.01872	-0.00231	0.99982	
1132.85498	8.17081	100.21701	0.10487	-1.08606	172.51785	0.30712	-0.99131	0.13025	-0.01855	-0.13019	-0.99148	-0.00428	-0.01895	-0.00183	0.99982	
1132.85145	8.17306	100.21923	0.13986	-0.97513	172.52150	0.30499	-0.99135	0.13020	-0.01656	-0.13014	-0.99149	-0.00464	-0.01702	-0.00244	0.99985	
1132.86626	8.22490	100.23715	0.11147	-0.91553	172.50929	0.29310	-0.99134	0.13040	-0.01559	-0.13035	-0.99146	-0.00401	-0.01598	-0.00195	0.99987	
1132.86347	8.19510	100.17556	0.14307	-1.09129	172.51749	0.30644	-0.99130	0.13027	-0.01856	-0.13020	-0.99148	-0.00496	-0.01905	-0.00250	0.99982	
1132.85417	8.19643	100.25292	0.11212	-0.86927	172.51872	0.29950	-0.99137	0.13023	-0.01479	-0.13019	-0.99148	-0.00392	-0.01517	-0.00196	0.99988	
1132.86218	8.20527	100.22689	0.10507	-1.01357	172.53644	0.30245	-0.99137	0.12993	-0.01730	-0.12988	-0.99152	-0.00412	-0.01769	-0.00183	0.99984	
1132.87402	8.19814	100.22756	0.12600	-0.94947	172.50891	0.28770	-0.99133	0.13041	-0.01614	-0.13035	-0.99146	-0.00434	-0.01657	-0.00220	0.99986	
1132.85077	8.23497	100.26252	0.12773	-0.95030	172.50589	0.29023	-0.99132	0.13046	-0.01615	-0.13041	-0.99145	-0.00437	-0.01659	-0.00223	0.99986	
1132.86397	8.19782	100.26653	0.11864	-0.91900	172.51665	0.30653	-0.99136	0.13027	-0.01563	-0.13022	-0.99148	-0.00414	-0.01604	-0.00207	0.99987	
1132.83402	8.18831	100.21892	0.12920	-0.96620	172.54292	0.28650	-0.99140	0.12982	-0.01643	-0.12976	-0.99153	-0.00442	-0.01686	-0.00225	0.99986	
1132.88529	8.23201	100.26170	0.09100	-0.88176	172.51274	0.31939	-0.99136	0.13033	-0.01505	-0.13029	-0.99147	-0.00358	-0.01539	-0.00159	0.99988	
1132.85551	8.22693	100.25404	0.10846	-0.86413	172.50931	0.30132	-0.99135	0.13039	-0.01471	-0.13035	-0.99146	-0.00384	-0.01508	-0.00189	0.99988	
1132.88673	8.21780	100.21557	0.09331	-0.97758	172.52362	0.30074	-0.99135	0.13014	-0.01670	-0.13010	-0.99149	-0.00383	-0.01706	-0.00163	0.99985	
1132.86098	8.18003	100.22444	0.12141	-1.00551	172.52881	0.29561	-0.99136	0.13006	-0.01712	-0.13001	-0.99150	-0.00438	-0.01755	-0.00212	0.99984	
1132.86535	8.18086	100.22604	0.11321	-1.02808	172.54330	0.29951	-0.99138	0.12981	-0.01753	-0.12976	-0.99154	-0.00429	-0.01794	-0.00198	0.99984	
1132.86125	8.21057	100.24901	0.11010	-1.00488	172.52692	0.28677	-0.99135	0.13009	-0.01714	-0.13004	-0.99150	-0.00419	-0.01754	-0.00192	0.99984	
1132.84457	8.19542	100.24480	0.09884	-0.93220	172.51083	0.29817	-0.99134	0.13037	-0.01591	-0.13032	-0.99146	-0.00383	-0.01627	-0.00172	0.99987	
1132.86391	8.19291	100.26481	0.13854	-0.91511	172.52196	0.29543	-0.99137	0.13018	-0.01552	-0.13013	-0.99149	-0.00448	-0.01597	-0.00242	0.99987	
1132.89170	8.18304	100.23579	0.10155	-1.00722	172.52348	0.30363	-0.99135	0.13015	-0.01720	-0.13010	-0.99149	-0.00404	-0.01758	-0.00177	0.99984	
1132.87561	8.19995	100.21216	0.10080	-1.01651	172.51111	0.31128	-0.99131	0.13036	-0.01736	-0.13031	-0.99146	-0.00406	-0.01774	-0.00176	0.99984	
1132.87302	8.22812	100.22925	0.07937	-0.97532	172.51131	0.30410	-0.99133	0.13035	-0.01670	-0.13031	-0.99147	-0.00359	-0.01702	-0.00139	0.99985	
1132.85274	8.18010	100.22872	0.12550	-0.96607	172.51855	0.28259	-0.99135	0.13024	-0.01643	-0.13019	-0.99148	-0.00437	-0.01686	-0.00219	0.99986	
1132.85381	8.21221	100.25713	0.13246	-0.92898	172.52606	0.28443	-0.99137	0.13011	-0.01577	-0.13006	-0.99150	-0.00440	-0.01621	-0.00231	0.99987	
1132.88052	8.17467	100.22793	0.07599	-1.06259	172.52609	0.31367	-0.99133	0.13010	-0.01821	-0.13005	-0.99150	-0.00373	-0.01854	-0.00133	0.99983	
1132.84202	8.21220	100.24813	0.11731	-1.05386	172.50203	0.30169	-0.99128	0.13053	-0.01797	-0.13047	-0.99144	-0.00443	-0.01839	-0.00205	0.99983	
1132.82873	8.22260	100.26826	0.09552	-0.91333	172.48232	0.32563	-0.99128	0.13086	-0.01558	-0.13082	-0.99140	-0.00374	-0.01594	-0.00167	0.99987	
1132.85074	8.21495	100.24153	0.15269	-0.95021	172.50650	0.28890	-0.99132	0.13046	-0.01609	-0.13040	-0.99145	-0.00480	-0.01658	-0.00266	0.99986	
1132.86379	8.23202	100.21957	0.12062	-1.06138	172.50293	0.29717	-0.99128	0.13051	-0.01809	-0.13045	-0.99144	-0.00450	-0.01852	-0.00210	0.99983	
1132.87556	8.20767	100.24156	0.11279	-0.97883	172.51486	0.30065	-0.99133	0.13030	-0.01668	-0.13025	-0.99147	-0.00418	-0.01708	-0.00197	0.99985	
1132.87068	8.20204	100.25338	0.10727	-0.88955	172.50729	0.30475	-0.99134	0.13043	-0.01515	-0.13038	-0.99146	-0.00388	-0.01553	-0.00187	0.99988	
1132.86789	8.21070	100.21688	0.13734	-1.03702	172.50798	0.28330	-0.99130	0.13043	-0.01763	-0.13037	-0.99145	-0.00474	-0.01810	-0.00240	0.99983	
1132.84943	8.20141	100.22909	0.09624	-0.99866	172.48409	0.30085	-0.99126	0.13083	-0.01706	-0.13078	-0.99140	-0.00394	-0.01743	-0.00168	0.99985	
1132.87677	8.21742	100.26434	0.09029	-0.93003	172.51933	0.32039	-0.99136	0.13022	-0.01589	-0.13017	-0.99148	-0.00368	-0.01623	-0.00158	0.99987	
1132.86998	8.20949	100.26082	0.10920	-0.91770	172.52701	0.30523	-0.99138	0.13009	-0.01563	-0.13004	-0.99150	-0.00397	-0.01602	-0.00191	0.99987	
1132.86268	8.23969	100.27378	0.09358	-0.83776	172.51581	0.28671	-0.99137	0.13028	-0.01428	-0.13024	-0.99148	-0.00352	-0.01462	-0.00163	0.99989	
1132.86252	8.19763	100.22182	0.13806	-1.06296	172.51387	0.30369	-0.99131	0.13033	-0.01808	-0.13026	-0.99147	-0.00481	-0.01855	-0.00241	0.99983	
1132.86661	8.20342	100.23551	0.13630	-0.95110	172.52504	0.29282	-0.99137	0.13013	-0.01615	-0.13008	-0.99149	-0.00452	-0.01660	-0.00238	0.99986	
1132.86714	8.22627	100.21455	0.14381	-1.01557	172.51643	0.28466	-0.99133	0.13029	-0.01725	-0.13022	-0.99147	-0.00480	-0.01772	-0.00251	0.99984	
1132.87273	8.22740	100.21816	0.12036	-0.98023	172.49477	0.29156	-0.99129	0.13065	-0.01669	-0.13060	-0.99143	-0.00432	-0.01711	-0.00210	0.99985	
1132.87636	8.20772	100.24054	0.11753	-0.94100	172.53008	0.31215	-0.99138	0.13004	-0.01602	-0.12999	-0.99151	-0.00417	-0.01642	-0.00205	0.99986	
1132.85254	8.18180	100.23113	0.11490	-1.05226	172.53157	0.30057	-0.99135	0.13002	-0.01795	-0.12996	-0.99151	-0.00438	-0.01836	-0.00200	0.99983	
1132.85071	8.21079	100.23630	0.10646	-1.03010	172.53113	0.31290	-0.99136	0.13002	-0.01758	-0.12997	-0.99151	-0.00418	-0.01798	-0.00186	0.99984	
