0.0000000000, 0.0000000000, 0.000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.000000000,
-0.4062159000, 1.2245350000, -1.936485000, -0.4000507000, 0.4939061000, 0.3549441000, -0.685587900,
-0.4062159000, 1.2245350000, -1.936485000, -0.4000507000, 0.4939061000, 0.3549441000, -0.685587900,
-0.4058760000, 1.2240540000, -1.934968000, -0.4007062000, 0.4919259000, 0.3557287000, -0.686221900,
-0.4058760000, 1.2240540000, -1.934968000, -0.4007062000, 0.4919259000, 0.3557287000, -0.686221900,
-0.4058760000, 1.2240540000, -1.934968000, -0.4007062000, 0.4919259000, 0.3557287000, -0.686221900,
-0.3768594000, 1.1599210000, -1.816375000, -0.4752115000, 0.3625313000, 0.3540979000, -0.719277300,
-0.3768594000, 1.1599210000, -1.816375000, -0.4752115000, 0.3625313000, 0.3540979000, -0.719277300,
-0.3768594000, 1.1599210000, -1.816375000, -0.4752115000, 0.3625313000, 0.3540979000, -0.719277300,
-0.3758896000, 1.1569960000, -1.813286000, -0.4807513000, 0.3549922000, 0.3546625000, -0.719078100,
-0.3758896000, 1.1569960000, -1.813286000, -0.4807513000, 0.3549922000, 0.3546625000, -0.719078100,
-0.3758896000, 1.1569960000, -1.813286000, -0.4807513000, 0.3549922000, 0.3546625000, -0.719078100,
-0.3754253000, 1.1559240000, -1.812475000, -0.4775592000, 0.3569166000, 0.3553235000, -0.719925600,
-0.3754253000, 1.1559240000, -1.812475000, -0.4775592000, 0.3569166000, 0.3553235000, -0.719925600,
-0.3754253000, 1.1559240000, -1.812475000, -0.4775592000, 0.3569166000, 0.3553235000, -0.719925600,
-0.3751748000, 1.1549330000, -1.811390000, -0.4824374000, 0.3522388000, 0.3548080000, -0.719231000,
-0.3751748000, 1.1549330000, -1.811390000, -0.4824374000, 0.3522388000, 0.3548080000, -0.719231000,
-0.3751748000, 1.1549330000, -1.811390000, -0.4824374000, 0.3522388000, 0.3548080000, -0.719231000,
-0.3748548000, 1.1538950000, -1.810439000, -0.4830147000, 0.3507973000, 0.3553310000, -0.719289900,
-0.3748548000, 1.1538950000, -1.810439000, -0.4830147000, 0.3507973000, 0.3553310000, -0.719289900,
-0.3748548000, 1.1538950000, -1.810439000, -0.4830147000, 0.3507973000, 0.3553310000, -0.719289900,
-0.3742794000, 1.1515980000, -1.808545000, -0.4856232000, 0.3474106000, 0.3555637000, -0.719062100,
-0.3742794000, 1.1515980000, -1.808545000, -0.4856232000, 0.3474106000, 0.3555637000, -0.719062100,
-0.3742794000, 1.1515980000, -1.808545000, -0.4856232000, 0.3474106000, 0.3555637000, -0.719062100,
-0.3740672000, 1.1504320000, -1.807614000, -0.4871506000, 0.3455681000, 0.3557546000, -0.718822400,
-0.3740672000, 1.1504320000, -1.807614000, -0.4871506000, 0.3455681000, 0.3557546000, -0.718822400,
-0.3740672000, 1.1504320000, -1.807614000, -0.4871506000, 0.3455681000, 0.3557546000, -0.718822400,
-0.3738312000, 1.1492860000, -1.806672000, -0.4886535000, 0.3437737000, 0.3559943000, -0.718543900,
-0.3738312000, 1.1492860000, -1.806672000, -0.4886535000, 0.3437737000, 0.3559943000, -0.718543900,
-0.3738312000, 1.1492860000, -1.806672000, -0.4886535000, 0.3437737000, 0.3559943000, -0.718543900,
-0.3736285000, 1.1480750000, -1.805781000, -0.4903841000, 0.3418954000, 0.3561591000, -0.718179400,
-0.3736285000, 1.1480750000, -1.805781000, -0.4903841000, 0.3418954000, 0.3561591000, -0.718179400,
-0.3736285000, 1.1480750000, -1.805781000, -0.4903841000, 0.3418954000, 0.3561591000, -0.718179400,
-0.3736285000, 1.1480750000, -1.805781000, -0.4903841000, 0.3418954000, 0.3561591000, -0.718179400,
-0.3736285000, 1.1480750000, -1.805781000, -0.4903841000, 0.3418954000, 0.3561591000, -0.718179400,
-0.3736285000, 1.1480750000, -1.805781000, -0.4903841000, 0.3418954000, 0.3561591000, -0.718179400,
-0.3734316000, 1.1469070000, -1.804869000, -0.4922583000, 0.3397661000, 0.3560217000, -0.717975900,
-0.3734316000, 1.1469070000, -1.804869000, -0.4922583000, 0.3397661000, 0.3560217000, -0.717975900,
-0.3734316000, 1.1469070000, -1.804869000, -0.4922583000, 0.3397661000, 0.3560217000, -0.717975900,
-0.3732491000, 1.1457450000, -1.803957000, -0.4936569000, 0.3381306000, 0.3562687000, -0.717665000,
-0.3732491000, 1.1457450000, -1.803957000, -0.4936569000, 0.3381306000, 0.3562687000, -0.717665000,
-0.3732491000, 1.1457450000, -1.803957000, -0.4936569000, 0.3381306000, 0.3562687000, -0.717665000,
-0.3732491000, 1.1457450000, -1.803957000, -0.4936569000, 0.3381306000, 0.3562687000, -0.717665000,
-0.3732491000, 1.1457450000, -1.803957000, -0.4936569000, 0.3381306000, 0.3562687000, -0.717665000,
-0.3732491000, 1.1457450000, -1.803957000, -0.4936569000, 0.3381306000, 0.3562687000, -0.717665000,
-0.3730212000, 1.1446080000, -1.803114000, -0.4953373000, 0.3360861000, 0.3563926000, -0.717406000,
-0.3730212000, 1.1446080000, -1.803114000, -0.4953373000, 0.3360861000, 0.3563926000, -0.717406000,
-0.3730212000, 1.1446080000, -1.803114000, -0.4953373000, 0.3360861000, 0.3563926000, -0.717406000,
-0.3728012000, 1.1434490000, -1.802258000, -0.4966529000, 0.3345092000, 0.3566002000, -0.717130300,
-0.3728012000, 1.1434490000, -1.802258000, -0.4966529000, 0.3345092000, 0.3566002000, -0.717130300,
-0.3728012000, 1.1434490000, -1.802258000, -0.4966529000, 0.3345092000, 0.3566002000, -0.717130300,
-0.3723486000, 1.1412750000, -1.800624000, -0.4994235000, 0.3307962000, 0.3570992000, -0.716680000,
-0.3723486000, 1.1412750000, -1.800624000, -0.4994235000, 0.3307962000, 0.3570992000, -0.716680000,
-0.3723486000, 1.1412750000, -1.800624000, -0.4994235000, 0.3307962000, 0.3570992000, -0.716680000,
-0.3720965000, 1.1402120000, -1.799824000, -0.5004223000, 0.3291639000, 0.3575900000, -0.716490100,
-0.3720965000, 1.1402120000, -1.799824000, -0.5004223000, 0.3291639000, 0.3575900000, -0.716490100,
-0.3720965000, 1.1402120000, -1.799824000, -0.5004223000, 0.3291639000, 0.3575900000, -0.716490100,
-0.3718742000, 1.1391790000, -1.798996000, -0.5012995000, 0.3276190000, 0.3580411000, -0.716359700,
-0.3718742000, 1.1391790000, -1.798996000, -0.5012995000, 0.3276190000, 0.3580411000, -0.716359700,
-0.3718742000, 1.1391790000, -1.798996000, -0.5012995000, 0.3276190000, 0.3580411000, -0.716359700,
-0.3718742000, 1.1391790000, -1.798996000, -0.5012995000, 0.3276190000, 0.3580411000, -0.716359700,
-0.3718742000, 1.1391790000, -1.798996000, -0.5012995000, 0.3276190000, 0.3580411000, -0.716359700,
-0.3718742000, 1.1391790000, -1.798996000, -0.5012995000, 0.3276190000, 0.3580411000, -0.716359700,
-0.3718742000, 1.1391790000, -1.798996000, -0.5012995000, 0.3276190000, 0.3580411000, -0.716359700,
-0.3718742000, 1.1391790000, -1.798996000, -0.5012995000, 0.3276190000, 0.3580411000, -0.716359700,
-0.3718742000, 1.1391790000, -1.798996000, -0.5012995000, 0.3276190000, 0.3580411000, -0.716359700,
-0.3716193000, 1.1381300000, -1.798257000, -0.5027312000, 0.3256177000, 0.3583942000, -0.716092300,
-0.3716193000, 1.1381300000, -1.798257000, -0.5027312000, 0.3256177000, 0.3583942000, -0.716092300,
-0.3716193000, 1.1381300000, -1.798257000, -0.5027312000, 0.3256177000, 0.3583942000, -0.716092300,
-0.3716193000, 1.1381300000, -1.798257000, -0.5027312000, 0.3256177000, 0.3583942000, -0.716092300,
-0.3716193000, 1.1381300000, -1.798257000, -0.5027312000, 0.3256177000, 0.3583942000, -0.716092300,
-0.3716193000, 1.1381300000, -1.798257000, -0.5027312000, 0.3256177000, 0.3583942000, -0.716092300,
-0.3711566000, 1.1360800000, -1.796642000, -0.5036133000, 0.3224803000, 0.3604732000, -0.715848600,
-0.3711566000, 1.1360800000, -1.796642000, -0.5036133000, 0.3224803000, 0.3604732000, -0.715848600,
-0.3711566000, 1.1360800000, -1.796642000, -0.5036133000, 0.3224803000, 0.3604732000, -0.715848600,
-0.3709405000, 1.1349830000, -1.795945000, -0.5047641000, 0.3207138000, 0.3609038000, -0.715614700,
-0.3709405000, 1.1349830000, -1.795945000, -0.5047641000, 0.3207138000, 0.3609038000, -0.715614700,
-0.3709405000, 1.1349830000, -1.795945000, -0.5047641000, 0.3207138000, 0.3609038000, -0.715614700,
-0.3706301000, 1.1326670000, -1.794651000, -0.5066574000, 0.3171594000, 0.3623462000, -0.715131800,
-0.3706301000, 1.1326670000, -1.794651000, -0.5066574000, 0.3171594000, 0.3623462000, -0.715131800,
-0.3706301000, 1.1326670000, -1.794651000, -0.5066574000, 0.3171594000, 0.3623462000, -0.715131800,
-0.3706301000, 1.1326670000, -1.794651000, -0.5066574000, 0.3171594000, 0.3623462000, -0.715131800,
-0.3706301000, 1.1326670000, -1.794651000, -0.5066574000, 0.3171594000, 0.3623462000, -0.715131800,
-0.3706301000, 1.1326670000, -1.794651000, -0.5066574000, 0.3171594000, 0.3623462000, -0.715131800,
-0.3704619000, 1.1314150000, -1.794012000, -0.5086474000, 0.3147124000, 0.3625936000, -0.714674500,
-0.3704619000, 1.1314150000, -1.794012000, -0.5086474000, 0.3147124000, 0.3625936000, -0.714674500,
-0.3704619000, 1.1314150000, -1.794012000, -0.5086474000, 0.3147124000, 0.3625936000, -0.714674500,
-0.3704619000, 1.1314150000, -1.794012000, -0.5086474000, 0.3147124000, 0.3625936000, -0.714674500,
-0.3704619000, 1.1314150000, -1.794012000, -0.5086474000, 0.3147124000, 0.3625936000, -0.714674500,
-0.3704619000, 1.1314150000, -1.794012000, -0.5086474000, 0.3147124000, 0.3625936000, -0.714674500,
-0.3702328000, 1.1289140000, -1.792737000, -0.5124636000, 0.3104415000, 0.3633369000, -0.713437800,
-0.3702328000, 1.1289140000, -1.792737000, -0.5124636000, 0.3104415000, 0.3633369000, -0.713437800,
-0.3702328000, 1.1289140000, -1.792737000, -0.5124636000, 0.3104415000, 0.3633369000, -0.713437800,
-0.3702328000, 1.1289140000, -1.792737000, -0.5124636000, 0.3104415000, 0.3633369000, -0.713437800,
-0.3702328000, 1.1289140000, -1.792737000, -0.5124636000, 0.3104415000, 0.3633369000, -0.713437800,
-0.3702328000, 1.1289140000, -1.792737000, -0.5124636000, 0.3104415000, 0.3633369000, -0.713437800,
-0.3702328000, 1.1289140000, -1.792737000, -0.5124636000, 0.3104415000, 0.3633369000, -0.713437800,
-0.3702328000, 1.1289140000, -1.792737000, -0.5124636000, 0.3104415000, 0.3633369000, -0.713437800,
-0.3702328000, 1.1289140000, -1.792737000, -0.5124636000, 0.3104415000, 0.3633369000, -0.713437800,
-0.3703033000, 1.1265930000, -1.791283000, -0.5154750000, 0.3078084000, 0.3619501000, -0.713114000,
-0.3703033000, 1.1265930000, -1.791283000, -0.5154750000, 0.3078084000, 0.3619501000, -0.713114000,
-0.3703033000, 1.1265930000, -1.791283000, -0.5154750000, 0.3078084000, 0.3619501000, -0.713114000,
-0.3703033000, 1.1265930000, -1.791283000, -0.5154750000, 0.3078084000, 0.3619501000, -0.713114000,
-0.3703033000, 1.1265930000, -1.791283000, -0.5154750000, 0.3078084000, 0.3619501000, -0.713114000,
-0.3703033000, 1.1265930000, -1.791283000, -0.5154750000, 0.3078084000, 0.3619501000, -0.713114000,
-0.3702880000, 1.1253760000, -1.790608000, -0.5170388000, 0.3063650000, 0.3617772000, -0.712691100,
-0.3702880000, 1.1253760000, -1.790608000, -0.5170388000, 0.3063650000, 0.3617772000, -0.712691100,
-0.3702880000, 1.1253760000, -1.790608000, -0.5170388000, 0.3063650000, 0.3617772000, -0.712691100,
-0.3701009000, 1.1217540000, -1.788787000, -0.5216416000, 0.3011868000, 0.3620936000, -0.711382300,
-0.3701009000, 1.1217540000, -1.788787000, -0.5216416000, 0.3011868000, 0.3620936000, -0.711382300,
-0.3701009000, 1.1217540000, -1.788787000, -0.5216416000, 0.3011868000, 0.3620936000, -0.711382300,
-0.3701009000, 1.1217540000, -1.788787000, -0.5216416000, 0.3011868000, 0.3620936000, -0.711382300,
-0.3701009000, 1.1217540000, -1.788787000, -0.5216416000, 0.3011868000, 0.3620936000, -0.711382300,
-0.3701009000, 1.1217540000, -1.788787000, -0.5216416000, 0.3011868000, 0.3620936000, -0.711382300,
-0.3700238000, 1.1205430000, -1.788220000, -0.5232057000, 0.2993173000, 0.3622146000, -0.710961000,
-0.3700238000, 1.1205430000, -1.788220000, -0.5232057000, 0.2993173000, 0.3622146000, -0.710961000,
-0.3700238000, 1.1205430000, -1.788220000, -0.5232057000, 0.2993173000, 0.3622146000, -0.710961000,
-0.3700238000, 1.1205430000, -1.788220000, -0.5232057000, 0.2993173000, 0.3622146000, -0.710961000,
-0.3700238000, 1.1205430000, -1.788220000, -0.5232057000, 0.2993173000, 0.3622146000, -0.710961000,
-0.3700238000, 1.1205430000, -1.788220000, -0.5232057000, 0.2993173000, 0.3622146000, -0.710961000,
-0.3699452000, 1.1193520000, -1.787657000, -0.5244754000, 0.2978611000, 0.3627319000, -0.710373100,
-0.3699452000, 1.1193520000, -1.787657000, -0.5244754000, 0.2978611000, 0.3627319000, -0.710373100,
-0.3699452000, 1.1193520000, -1.787657000, -0.5244754000, 0.2978611000, 0.3627319000, -0.710373100,
-0.3699056000, 1.1182020000, -1.787102000, -0.5257019000, 0.2963759000, 0.3627043000, -0.710101700,
-0.3699056000, 1.1182020000, -1.787102000, -0.5257019000, 0.2963759000, 0.3627043000, -0.710101700,
-0.3699056000, 1.1182020000, -1.787102000, -0.5257019000, 0.2963759000, 0.3627043000, -0.710101700,
-0.3698497000, 1.1169760000, -1.786595000, -0.5270457000, 0.2949357000, 0.3629055000, -0.709602300,
-0.3698497000, 1.1169760000, -1.786595000, -0.5270457000, 0.2949357000, 0.3629055000, -0.709602300,
-0.3698497000, 1.1169760000, -1.786595000, -0.5270457000, 0.2949357000, 0.3629055000, -0.709602300,
-0.3697742000, 1.1157540000, -1.786078000, -0.5281863000, 0.2936278000, 0.3629138000, -0.709292400,
-0.3697742000, 1.1157540000, -1.786078000, -0.5281863000, 0.2936278000, 0.3629138000, -0.709292400,
-0.3697742000, 1.1157540000, -1.786078000, -0.5281863000, 0.2936278000, 0.3629138000, -0.709292400,
-0.3697742000, 1.1157540000, -1.786078000, -0.5281863000, 0.2936278000, 0.3629138000, -0.709292400,
-0.3697742000, 1.1157540000, -1.786078000, -0.5281863000, 0.2936278000, 0.3629138000, -0.709292400,
-0.3697742000, 1.1157540000, -1.786078000, -0.5281863000, 0.2936278000, 0.3629138000, -0.709292400,
-0.3697567000, 1.1145880000, -1.785559000, -0.5294540000, 0.2921123000, 0.3630860000, -0.708884700,
-0.3697567000, 1.1145880000, -1.785559000, -0.5294540000, 0.2921123000, 0.3630860000, -0.708884700,
-0.3697567000, 1.1145880000, -1.785559000, -0.5294540000, 0.2921123000, 0.3630860000, -0.708884700,
-0.3697172000, 1.1133440000, -1.785068000, -0.9463069000, -0.2936743000, 0.1250017000, -0.051314270,
-0.3697172000, 1.1133440000, -1.785068000, -0.9463069000, -0.2936743000, 0.1250017000, -0.051314270,
-0.3697172000, 1.1133440000, -1.785068000, -0.9463069000, -0.2936743000, 0.1250017000, -0.051314270,
-0.3696339000, 1.1109270000, -1.784073000, -0.5325060000, 0.2886209000, 0.3633832000, -0.707875700,
-0.3696339000, 1.1109270000, -1.784073000, -0.5325060000, 0.2886209000, 0.3633832000, -0.707875700,
-0.3696339000, 1.1109270000, -1.784073000, -0.5325060000, 0.2886209000, 0.3633832000, -0.707875700,
-0.3695007000, 1.1095950000, -1.783812000, -0.5302511000, 0.2899899000, 0.3637379000, -0.708826100,
-0.3695007000, 1.1095950000, -1.783812000, -0.5302511000, 0.2899899000, 0.3637379000, -0.708826100,
-0.3695007000, 1.1095950000, -1.783812000, -0.5302511000, 0.2899899000, 0.3637379000, -0.708826100,
-0.3695196000, 1.1084220000, -1.783304000, -0.5322535000, 0.2876466000, 0.3633666000, -0.708470500,
-0.3695196000, 1.1084220000, -1.783304000, -0.5322535000, 0.2876466000, 0.3633666000, -0.708470500,
-0.3695196000, 1.1084220000, -1.783304000, -0.5322535000, 0.2876466000, 0.3633666000, -0.708470500,
-0.3694088000, 1.1071160000, -1.783078000, -0.5285118000, 0.2902512000, 0.3640412000, -0.709861600,
-0.3694088000, 1.1071160000, -1.783078000, -0.5285118000, 0.2902512000, 0.3640412000, -0.709861600,
-0.3694088000, 1.1071160000, -1.783078000, -0.5285118000, 0.2902512000, 0.3640412000, -0.709861600,
-0.3693666000, 1.1059190000, -1.782613000, -0.5309327000, 0.2878497000, 0.3638963000, -0.709106800,
-0.3693666000, 1.1059190000, -1.782613000, -0.5309327000, 0.2878497000, 0.3638963000, -0.709106800,
-0.3693666000, 1.1059190000, -1.782613000, -0.5309327000, 0.2878497000, 0.3638963000, -0.709106800,
-0.3693666000, 1.1059190000, -1.782613000, -0.5309327000, 0.2878497000, 0.3638963000, -0.709106800,
-0.3693666000, 1.1059190000, -1.782613000, -0.5309327000, 0.2878497000, 0.3638963000, -0.709106800,
-0.3693666000, 1.1059190000, -1.782613000, -0.5309327000, 0.2878497000, 0.3638963000, -0.709106800,
-0.3693597000, 1.1046900000, -1.782214000, -0.5316406000, 0.2870241000, 0.3636825000, -0.709020700,
-0.3693597000, 1.1046900000, -1.782214000, -0.5316406000, 0.2870241000, 0.3636825000, -0.709020700,
-0.3693597000, 1.1046900000, -1.782214000, -0.5316406000, 0.2870241000, 0.3636825000, -0.709020700,
-0.3693945000, 1.1035000000, -1.781814000, -0.5327985000, 0.2855541000, 0.3639059000, -0.708630500,
-0.3693945000, 1.1035000000, -1.781814000, -0.5327985000, 0.2855541000, 0.3639059000, -0.708630500,
-0.3693945000, 1.1035000000, -1.781814000, -0.5327985000, 0.2855541000, 0.3639059000, -0.708630500,
-0.3693132000, 1.1020900000, -1.781376000, -0.5343308000, 0.2839893000, 0.3638023000, -0.708158700,
-0.3693132000, 1.1020900000, -1.781376000, -0.5343308000, 0.2839893000, 0.3638023000, -0.708158700,
-0.3693132000, 1.1020900000, -1.781376000, -0.5343308000, 0.2839893000, 0.3638023000, -0.708158700,
-0.3693132000, 1.1020900000, -1.781376000, -0.5343308000, 0.2839893000, 0.3638023000, -0.708158700,
-0.3693132000, 1.1020900000, -1.781376000, -0.5343308000, 0.2839893000, 0.3638023000, -0.708158700,
-0.3693132000, 1.1020900000, -1.781376000, -0.5343308000, 0.2839893000, 0.3638023000, -0.708158700,
-0.3694428000, 1.0994750000, -1.780645000, -0.5361719000, 0.2821083000, 0.3636243000, -0.707610100,
-0.3694428000, 1.0994750000, -1.780645000, -0.5361719000, 0.2821083000, 0.3636243000, -0.707610100,
-0.3694428000, 1.0994750000, -1.780645000, -0.5361719000, 0.2821083000, 0.3636243000, -0.707610100,
-0.3694428000, 1.0994750000, -1.780645000, -0.5361719000, 0.2821083000, 0.3636243000, -0.707610100,
-0.3694428000, 1.0994750000, -1.780645000, -0.5361719000, 0.2821083000, 0.3636243000, -0.707610100,
-0.3694428000, 1.0994750000, -1.780645000, -0.5361719000, 0.2821083000, 0.3636243000, -0.707610100,
