-572.71371	-146.23757	-77.53967	0.00275	1.47796	-0.68602	0.49287	0.99960	-0.01197	-0.02579	0.01197	0.99993	-0.00026	0.02579	-0.00005	0.99967	
-572.72123	-146.24509	-77.53687	0.00620	1.48020	-0.68734	0.49694	0.99959	-0.01199	-0.02583	0.01199	0.99993	-0.00020	0.02583	-0.00011	0.99967	
-572.72152	-146.24637	-77.54840	-0.00174	1.48017	-0.68956	0.49650	0.99959	-0.01204	-0.02583	0.01203	0.99993	-0.00034	0.02583	0.00003	0.99967	
-572.72231	-146.24584	-77.55524	0.00019	1.47400	-0.68222	0.49764	0.99960	-0.01191	-0.02572	0.01190	0.99993	-0.00030	0.02572	-0.00000	0.99967	
-572.71330	-146.23972	-77.56429	0.00021	1.46982	-0.68330	0.49824	0.99960	-0.01193	-0.02565	0.01192	0.99993	-0.00030	0.02565	-0.00000	0.99967	
-572.70740	-146.24382	-77.56918	-0.00333	1.47286	-0.68145	0.49517	0.99960	-0.01189	-0.02570	0.01189	0.99993	-0.00036	0.02570	0.00006	0.99967	
-572.69968	-146.24933	-77.56484	-0.00122	1.46883	-0.67936	0.49674	0.99960	-0.01186	-0.02563	0.01185	0.99993	-0.00033	0.02563	0.00002	0.99967	
-572.69547	-146.26375	-77.57381	0.00109	1.47851	-0.68219	0.48996	0.99960	-0.01191	-0.02580	0.01190	0.99993	-0.00029	0.02580	-0.00002	0.99967	
-572.69909	-146.26921	-77.58368	0.00063	1.47599	-0.68003	0.50013	0.99960	-0.01187	-0.02576	0.01186	0.99993	-0.00029	0.02576	-0.00001	0.99967	
-572.69787	-146.27031	-77.58333	0.00222	1.46624	-0.67699	0.49604	0.99960	-0.01181	-0.02559	0.01181	0.99993	-0.00026	0.02559	-0.00004	0.99967	
-572.70645	-146.27901	-77.58892	0.00271	1.46766	-0.67874	0.49483	0.99960	-0.01184	-0.02561	0.01184	0.99993	-0.00026	0.02561	-0.00005	0.99967	
-572.71370	-146.27549	-77.60074	0.00186	1.45702	-0.68152	0.50254	0.99961	-0.01189	-0.02543	0.01189	0.99993	-0.00027	0.02543	-0.00003	0.99968	
-572.71415	-146.27822	-77.60503	0.00208	1.43911	-0.68076	0.50083	0.99961	-0.01188	-0.02511	0.01188	0.99993	-0.00026	0.02511	-0.00004	0.99968	
-572.71555	-146.26594	-77.60244	0.00452	1.45075	-0.67872	0.49901	0.99961	-0.01184	-0.02532	0.01184	0.99993	-0.00022	0.02532	-0.00008	0.99968	
-572.71144	-146.25482	-77.60508	0.00234	1.45544	-0.68203	0.50044	0.99961	-0.01190	-0.02540	0.01190	0.99993	-0.00026	0.02540	-0.00004	0.99968	
-572.70293	-146.24786	-77.60549	0.00300	1.45606	-0.67760	0.49996	0.99961	-0.01182	-0.02541	0.01182	0.99993	-0.00025	0.02541	-0.00005	0.99968	
-572.69311	-146.24273	-77.60739	-0.00137	1.44813	-0.67608	0.50169	0.99961	-0.01180	-0.02527	0.01180	0.99993	-0.00032	0.02527	0.00002	0.99968	
-572.68138	-146.24313	-77.61153	-0.00500	1.43826	-0.67459	0.50135	0.99962	-0.01178	-0.02510	0.01177	0.99993	-0.00038	0.02510	0.00009	0.99968	
-572.68789	-146.24712	-77.61983	-0.00078	1.46529	-0.67922	0.50379	0.99960	-0.01185	-0.02557	0.01185	0.99993	-0.00032	0.02557	0.00001	0.99967	
-572.69293	-146.25308	-77.62889	-0.00352	1.44558	-0.67689	0.50572	0.99961	-0.01182	-0.02522	0.01181	0.99993	-0.00036	0.02523	0.00006	0.99968	
-572.70516	-146.27805	-77.63802	0.00493	1.46718	-0.67692	0.50432	0.99960	-0.01181	-0.02560	0.01181	0.99993	-0.00022	0.02560	-0.00009	0.99967	
-572.71464	-146.29038	-77.63787	0.00493	1.46417	-0.67734	0.50279	0.99960	-0.01182	-0.02555	0.01182	0.99993	-0.00022	0.02555	-0.00009	0.99967	
-572.71994	-146.30483	-77.64165	0.00498	1.45598	-0.68432	0.49934	0.99961	-0.01194	-0.02541	0.01194	0.99993	-0.00022	0.02541	-0.00009	0.99968	
-572.72067	-146.31198	-77.65146	0.00607	1.46184	-0.67902	0.49978	0.99960	-0.01185	-0.02551	0.01185	0.99993	-0.00020	0.02551	-0.00011	0.99967	
-572.70475	-146.30665	-77.64996	0.00031	1.45454	-0.68112	0.50466	0.99961	-0.01189	-0.02538	0.01188	0.99993	-0.00030	0.02538	-0.00001	0.99968	
-572.69511	-146.30305	-77.65480	-0.00046	1.46149	-0.68113	0.50386	0.99960	-0.01189	-0.02550	0.01188	0.99993	-0.00031	0.02550	0.00001	0.99967	
-572.68422	-146.29234	-77.65495	0.00482	1.46332	-0.67506	0.50382	0.99960	-0.01178	-0.02554	0.01178	0.99993	-0.00022	0.02554	-0.00008	0.99967	
-572.68962	-146.28024	-77.66055	0.00296	1.45691	-0.67462	0.50369	0.99961	-0.01177	-0.02542	0.01177	0.99993	-0.00025	0.02543	-0.00005	0.99968	
-572.69164	-146.26821	-77.67159	0.00326	1.45792	-0.67953	0.50393	0.99961	-0.01186	-0.02544	0.01186	0.99993	-0.00024	0.02544	-0.00006	0.99968	
-572.69705	-146.27585	-77.67773	0.00015	1.47500	-0.67778	0.50098	0.99960	-0.01183	-0.02574	0.01183	0.99993	-0.00030	0.02574	-0.00000	0.99967	
-572.71300	-146.27949	-77.68035	0.00862	1.45625	-0.67539	0.50302	0.99961	-0.01178	-0.02541	0.01178	0.99993	-0.00015	0.02541	-0.00015	0.99968	
-572.71910	-146.28758	-77.68243	0.00745	1.46935	-0.68257	0.50600	0.99960	-0.01191	-0.02564	0.01191	0.99993	-0.00018	0.02564	-0.00013	0.99967	
-572.72594	-146.29547	-77.68260	0.00421	1.45460	-0.67881	0.50383	0.99961	-0.01185	-0.02538	0.01184	0.99993	-0.00023	0.02538	-0.00007	0.99968	
-572.72548	-146.30317	-77.68198	0.00541	1.46160	-0.68197	0.50532	0.99960	-0.01190	-0.02551	0.01190	0.99993	-0.00021	0.02551	-0.00009	0.99967	
-572.71187	-146.31581	-77.68338	0.00595	1.45981	-0.67752	0.49979	0.99961	-0.01182	-0.02548	0.01182	0.99993	-0.00020	0.02548	-0.00010	0.99968	
-572.70033	-146.30892	-77.68520	0.00297	1.46170	-0.68041	0.50329	0.99960	-0.01187	-0.02551	0.01187	0.99993	-0.00025	0.02551	-0.00005	0.99967	
-572.69062	-146.30722	-77.69541	0.00294	1.45504	-0.68147	0.50094	0.99961	-0.01189	-0.02539	0.01189	0.99993	-0.00025	0.02539	-0.00005	0.99968	
-572.68374	-146.30244	-77.69284	0.00340	1.46925	-0.67866	0.50154	0.99960	-0.01184	-0.02564	0.01184	0.99993	-0.00024	0.02564	-0.00006	0.99967	
-572.68646	-146.29995	-77.70537	0.00796	1.46445	-0.67194	0.50256	0.99960	-0.01172	-0.02556	0.01172	0.99993	-0.00016	0.02556	-0.00014	0.99967	
-572.69664	-146.30130	-77.71895	0.00173	1.46890	-0.67906	0.50628	0.99960	-0.01185	-0.02563	0.01185	0.99993	-0.00027	0.02563	-0.00003	0.99967	
-572.70496	-146.30797	-77.72569	0.00705	1.47404	-0.68007	0.50823	0.99960	-0.01187	-0.02572	0.01187	0.99993	-0.00018	0.02572	-0.00012	0.99967	
-572.71294	-146.30967	-77.72210	0.01208	1.46208	-0.67834	0.50441	0.99960	-0.01183	-0.02552	0.01184	0.99993	-0.00009	0.02552	-0.00021	0.99967	
-572.72893	-146.30878	-77.71195	0.00778	1.46969	-0.68137	0.50742	0.99960	-0.01189	-0.02565	0.01189	0.99993	-0.00017	0.02565	-0.00014	0.99967	
-572.72436	-146.30200	-77.71232	-0.00125	1.44447	-0.67602	0.50477	0.99961	-0.01180	-0.02521	0.01179	0.99993	-0.00032	0.02521	0.00002	0.99968	
-572.72429	-146.29159	-77.71582	0.00904	1.45200	-0.68053	0.50447	0.99961	-0.01187	-0.02534	0.01187	0.99993	-0.00014	0.02534	-0.00016	0.99968	
-572.70204	-146.28803	-77.71433	0.00526	1.45908	-0.67901	0.50324	0.99961	-0.01185	-0.02546	0.01185	0.99993	-0.00021	0.02546	-0.00009	0.99968	
-572.69909	-146.28568	-77.71150	0.00412	1.45705	-0.67706	0.50959	0.99961	-0.01181	-0.02543	0.01181	0.99993	-0.00023	0.02543	-0.00007	0.99968	
-572.68637	-146.28266	-77.72326	0.00355	1.47544	-0.68154	0.50373	0.99960	-0.01189	-0.02575	0.01189	0.99993	-0.00024	0.02575	-0.00006	0.99967	
-572.69066	-146.28978	-77.72344	0.00257	1.45498	-0.67553	0.49979	0.99961	-0.01179	-0.02539	0.01179	0.99993	-0.00025	0.02539	-0.00004	0.99968	
-572.69450	-146.29347	-77.73485	0.00532	1.45566	-0.67479	0.50492	0.99961	-0.01177	-0.02540	0.01177	0.99993	-0.00021	0.02540	-0.00009	0.99968	
-572.70198	-146.30811	-77.73900	0.01096	1.45499	-0.67420	0.50613	0.99961	-0.01176	-0.02539	0.01176	0.99993	-0.00011	0.02539	-0.00019	0.99968	
-572.71142	-146.32219	-77.74211	0.00994	1.46245	-0.67602	0.50366	0.99960	-0.01179	-0.02552	0.01179	0.99993	-0.00013	0.02552	-0.00017	0.99967	
-572.71375	-146.32970	-77.73461	0.01601	1.46352	-0.68099	0.50076	0.99960	-0.01188	-0.02554	0.01188	0.99993	-0.00002	0.02554	-0.00028	0.99967	
-572.71960	-146.32614	-77.74163	0.01047	1.45372	-0.67835	0.50622	0.99961	-0.01183	-0.02537	0.01184	0.99993	-0.00012	0.02537	-0.00018	0.99968	
-572.71879	-146.30786	-77.73804	0.00367	1.44167	-0.68058	0.50578	0.99961	-0.01188	-0.02516	0.01187	0.99993	-0.00023	0.02516	-0.00006	0.99968	
-572.71478	-146.28483	-77.74018	0.00270	1.45209	-0.67839	0.50645	0.99961	-0.01184	-0.02534	0.01184	0.99993	-0.00025	0.02534	-0.00005	0.99968	
-572.69959	-146.26063	-77.74347	0.00550	1.46756	-0.67773	0.50626	0.99960	-0.01183	-0.02561	0.01182	0.99993	-0.00021	0.02561	-0.00010	0.99967	
-572.70005	-146.25337	-77.73964	0.00490	1.46969	-0.67367	0.50666	0.99960	-0.01176	-0.02565	0.01175	0.99993	-0.00022	0.02565	-0.00009	0.99967	
-572.70077	-146.25234	-77.75291	0.00387	1.46324	-0.67562	0.51491	0.99960	-0.01179	-0.02553	0.01179	0.99993	-0.00023	0.02554	-0.00007	0.99967	
-572.70422	-146.25816	-77.74826	0.00443	1.45541	-0.67271	0.50854	0.99961	-0.01174	-0.02540	0.01174	0.99993	-0.00022	0.02540	-0.00008	0.99968	
-572.68907	-146.28401	-77.75158	0.00430	1.46270	-0.67756	0.50481	0.99960	-0.01182	-0.02553	0.01182	0.99993	-0.00023	0.02553	-0.00008	0.99967	
-572.70189	-146.30630	-77.74912	0.00130	1.45126	-0.68035	0.51064	0.99961	-0.01187	-0.02533	0.01187	0.99993	-0.00028	0.02533	-0.00002	0.99968	
-572.70979	-146.32535	-77.76142	0.00815	1.47512	-0.68586	0.50734	0.99960	-0.01197	-0.02574	0.01197	0.99993	-0.00017	0.02574	-0.00014	0.99967	
-572.72041	-146.33005	-77.75744	0.01398	1.45289	-0.68234	0.50717	0.99961	-0.01190	-0.02536	0.01191	0.99993	-0.00006	0.02536	-0.00024	0.99968	
-572.71631	-146.33002	-77.75150	0.00941	1.45910	-0.68595	0.50573	0.99960	-0.01197	-0.02546	0.01197	0.99993	-0.00014	0.02546	-0.00016	0.99968	
-572.71950	-146.31162	-77.74892	0.00657	1.44963	-0.67893	0.50568	0.99961	-0.01185	-0.02530	0.01185	0.99993	-0.00019	0.02530	-0.00011	0.99968	
-572.71362	-146.29063	-77.75770	0.00862	1.45770	-0.68067	0.50989	0.99961	-0.01188	-0.02544	0.01188	0.99993	-0.00015	0.02544	-0.00015	0.99968	
-572.71088	-146.26174	-77.76084	0.00494	1.45216	-0.67599	0.51299	0.99961	-0.01180	-0.02534	0.01179	0.99993	-0.00021	0.02534	-0.00009	0.99968	
-572.70020	-146.24010	-77.76059	0.00603	1.47778	-0.67585	0.51356	0.99960	-0.01179	-0.02579	0.01179	0.99993	-0.00020	0.02579	-0.00011	0.99967	
-572.69605	-146.24435	-77.76158	0.00421	1.46860	-0.67769	0.51612	0.99960	-0.01183	-0.02563	0.01182	0.99993	-0.00023	0.02563	-0.00007	0.99967	
-572.69747	-146.25959	-77.76232	0.00639	1.47120	-0.67573	0.51076	0.99960	-0.01179	-0.02567	0.01179	0.99993	-0.00019	0.02567	-0.00011	0.99967	
-572.69297	-146.27913	-77.77508	0.01018	1.46278	-0.67401	0.51086	0.99960	-0.01176	-0.02553	0.01176	0.99993	-0.00012	0.02553	-0.00018	0.99967	
-572.70595	-146.29945	-77.76948	0.00980	1.46576	-0.67687	0.50896	0.99960	-0.01181	-0.02558	0.01181	0.99993	-0.00013	0.02558	-0.00017	0.99967	
-572.70803	-146.32493	-77.77289	0.00810	1.45781	-0.67460	0.50628	0.99961	-0.01177	-0.02544	0.01177	0.99993	-0.00016	0.02544	-0.00014	0.99968	
-572.71787	-146.34437	-77.75980	0.00498	1.44690	-0.67470	0.50886	0.99961	-0.01177	-0.02525	0.01177	0.99993	-0.00021	0.02525	-0.00009	0.99968	
-572.71697	-146.35951	-77.75285	0.01010	1.44593	-0.67715	0.51011	0.99961	-0.01181	-0.02523	0.01181	0.99993	-0.00012	0.02523	-0.00018	0.99968	
-572.71773	-146.34669	-77.74756	0.00424	1.44342	-0.68039	0.50499	0.99961	-0.01187	-0.02519	0.01187	0.99993	-0.00023	0.02519	-0.00007	0.99968	
-572.70381	-146.33212	-77.72904	0.00973	1.43831	-0.67422	0.50363	0.99962	-0.01176	-0.02510	0.01176	0.99993	-0.00013	0.02510	-0.00017	0.99968	
-572.69268	-146.31526	-77.72395	0.00715	1.44474	-0.67110	0.50862	0.99961	-0.01171	-0.02521	0.01171	0.99993	-0.00017	0.02521	-0.00012	0.99968	
-572.68321	-146.29969	-77.71486	0.00475	1.44781	-0.67012	0.50181	0.99961	-0.01169	-0.02527	0.01169	0.99993	-0.00021	0.02527	-0.00008	0.99968	
-572.67278	-146.29281	-77.71441	0.00064	1.43792	-0.66653	0.50870	0.99962	-0.01163	-0.02509	0.01163	0.99993	-0.00028	0.02509	-0.00001	0.99969	
-572.66930	-146.30224	-77.71542	0.00300	1.44565	-0.66932	0.50508	0.99961	-0.01168	-0.02523	0.01168	0.99993	-0.00024	0.02523	-0.00005	0.99968	
-572.68017	-146.31288	-77.72577	0.00626	1.44222	-0.67342	0.50522	0.99961	-0.01175	-0.02517	0.01175	0.99993	-0.00019	0.02517	-0.00011	0.99968	
-572.69551	-146.32414	-77.72702	0.00476	1.44509	-0.67187	0.50274	0.99961	-0.01172	-0.02522	0.01172	0.99993	-0.00021	0.02522	-0.00008	0.99968	
-572.69606	-146.32495	-77.73412	0.00474	1.43127	-0.67455	0.50904	0.99962	-0.01177	-0.02498	0.01177	0.99993	-0.00021	0.02498	-0.00008	0.99969	
-572.71858	-146.32917	-77.73868	0.00847	1.45018	-0.67614	0.51167	0.99961	-0.01180	-0.02531	0.01180	0.99993	-0.00015	0.02531	-0.00015	0.99968	
-572.71930	-146.30208	-77.73334	0.00351	1.44066	-0.67822	0.51130	0.99961	-0.01184	-0.02514	0.01183	0.99993	-0.00024	0.02514	-0.00006	0.99968	
-572.71318	-146.27146	-77.72805	0.00998	1.45287	-0.67178	0.50825	0.99961	-0.01172	-0.02536	0.01172	0.99993	-0.00012	0.02535	-0.00017	0.99968	
-572.70616	-146.23242	-77.71858	-0.00244	1.43453	-0.66793	0.51642	0.99962	-0.01166	-0.02503	0.01165	0.99993	-0.00033	0.02503	0.00004	0.99969	
-572.69490	-146.19757	-77.72115	-0.00525	1.41311	-0.66390	0.51040	0.99963	-0.01159	-0.02466	0.01158	0.99993	-0.00038	0.02466	0.00009	0.99970	
-572.69652	-146.18190	-77.71264	-0.00472	1.42947	-0.67371	0.52158	0.99962	-0.01176	-0.02494	0.01175	0.99993	-0.00038	0.02495	0.00008	0.99969	
-572.67246	-146.20026	-77.70767	-0.00209	1.42084	-0.66906	0.51229	0.99962	-0.01168	-0.02479	0.01167	0.99993	-0.00033	0.02480	0.00004	0.99969	
-572.68139	-146.21594	-77.71709	-0.00191	1.41839	-0.66785	0.51352	0.99963	-0.01166	-0.02475	0.01165	0.99993	-0.00032	0.02475	0.00003	0.99969	
-572.68952	-146.25013	-77.73170	-0.00313	1.42414	-0.67233	0.51266	0.99962	-0.01174	-0.02485	0.01173	0.99993	-0.00035	0.02485	0.00005	0.99969	
-572.69462	-146.27790	-77.73605	0.00339	1.43414	-0.67236	0.50428	0.99962	-0.01173	-0.02503	0.01173	0.99993	-0.00023	0.02503	-0.00006	0.99969	
-572.69918	-146.30979	-77.75078	0.00398	1.44138	-0.67795	0.51204	0.99961	-0.01183	-0.02515	0.01183	0.99993	-0.00023	0.02515	-0.00007	0.99968	
-572.70206	-146.31294	-77.74822	0.00396	1.44402	-0.67071	0.50468	0.99961	-0.01170	-0.02520	0.01170	0.99993	-0.00023	0.02520	-0.00007	0.99968	
-572.70533	-146.31421	-77.73885	0.01021	1.44731	-0.67899	0.50546	0.99961	-0.01185	-0.02526	0.01185	0.99993	-0.00012	0.02526	-0.00018	0.99968	
-572.70851	-146.29019	-77.74194	0.00007	1.42648	-0.67341	0.51194	0.99962	-0.01175	-0.02489	0.01175	0.99993	-0.00029	0.02489	-0.00000	0.99969	
-572.70212	-146.27162	-77.73183	-0.00301	1.42501	-0.67658	0.51053	0.99962	-0.01181	-0.02487	0.01180	0.99993	-0.00035	0.02487	0.00005	0.99969	
-572.69466	-146.25353	-77.72010	-0.00326	1.42515	-0.67168	0.50754	0.99962	-0.01172	-0.02487	0.01172	0.99993	-0.00035	0.02487	0.00006	0.99969	
-572.69355	-146.23445	-77.72743	-0.00375	1.43000	-0.66930	0.51249	0.99962	-0.01168	-0.02495	0.01168	0.99993	-0.00036	0.02496	0.00007	0.99969	
-572.68304	-146.23342	-77.72787	0.00176	1.42793	-0.66875	0.51121	0.99962	-0.01167	-0.02492	0.01167	0.99993	-0.00026	0.02492	-0.00003	0.99969	
-572.68800	-146.23790	-77.73008	-0.00405	1.44047	-0.67301	0.51465	0.99962	-0.01175	-0.02514	0.01174	0.99993	-0.00037	0.02514	0.00007	0.99968	
-572.68769	-146.25491	-77.73163	-0.00246	1.42037	-0.67232	0.51272	0.99962	-0.01174	-0.02479	0.01173	0.99993	-0.00033	0.02479	0.00004	0.99969	
-572.69300	-146.26744	-77.73717	-0.00400	1.42085	-0.67096	0.50905	0.99962	-0.01171	-0.02479	0.01171	0.99993	-0.00036	0.02480	0.00007	0.99969	
-572.69199	-146.28335	-77.74594	0.00058	1.42840	-0.67202	0.50698	0.99962	-0.01173	-0.02493	0.01173	0.99993	-0.00028	0.02493	-0.00001	0.99969	
-572.70490	-146.30512	-77.74871	0.00678	1.43666	-0.67355	0.51009	0.99962	-0.01175	-0.02507	0.01175	0.99993	-0.00018	0.02507	-0.00012	0.99969	
-572.70055	-146.30862	-77.74489	0.00675	1.43104	-0.68094	0.50840	0.99962	-0.01188	-0.02497	0.01188	0.99993	-0.00018	0.02497	-0.00012	0.99969	
-572.70056	-146.31611	-77.73861	0.00246	1.43232	-0.67592	0.51181	0.99962	-0.01180	-0.02499	0.01179	0.99993	-0.00025	0.02500	-0.00004	0.99969	
-572.70094	-146.30670	-77.73710	0.00215	1.42596	-0.67466	0.50569	0.99962	-0.01177	-0.02488	0.01177	0.99993	-0.00026	0.02489	-0.00004	0.99969	
-572.68880	-146.29546	-77.72728	-0.00452	1.43691	-0.67272	0.50803	0.99962	-0.01174	-0.02507	0.01174	0.99993	-0.00037	0.02508	0.00008	0.99969	
-572.69032	-146.27660	-77.73121	-0.00243	1.42744	-0.67629	0.50776	0.99962	-0.01180	-0.02491	0.01180	0.99993	-0.00034	0.02491	0.00004	0.99969	
-572.68874	-146.25849	-77.72903	-0.00385	1.43173	-0.67206	0.50787	0.99962	-0.01173	-0.02498	0.01173	0.99993	-0.00036	0.02499	0.00007	0.99969	
-572.69497	-146.25076	-77.72285	-0.00339	1.42855	-0.67222	0.51576	0.99962	-0.01173	-0.02493	0.01173	0.99993	-0.00035	0.02493	0.00006	0.99969	
-572.69484	-146.24812	-77.73869	0.00005	1.43117	-0.66979	0.50874	0.99962	-0.01169	-0.02497	0.01169	0.99993	-0.00029	0.02498	-0.00000	0.99969	
-572.69038	-146.26148	-77.73722	-0.00255	1.43240	-0.67127	0.50902	0.99962	-0.01172	-0.02500	0.01171	0.99993	-0.00034	0.02500	0.00004	0.99969	
-572.69016	-146.29094	-77.74042	0.00021	1.42630	-0.67250	0.50620	0.99962	-0.01174	-0.02489	0.01173	0.99993	-0.00029	0.02489	-0.00000	0.99969	
-572.69259	-146.31154	-77.73989	0.00386	1.42344	-0.67001	0.51191	0.99962	-0.01169	-0.02484	0.01169	0.99993	-0.00022	0.02484	-0.00007	0.99969	
-572.68934	-146.34190	-77.73821	-0.00254	1.42362	-0.66924	0.50453	0.99962	-0.01168	-0.02484	0.01168	0.99993	-0.00033	0.02484	0.00004	0.99969	
-572.69447	-146.35135	-77.72493	0.00727	1.43442	-0.67324	0.50671	0.99962	-0.01175	-0.02503	0.01175	0.99993	-0.00017	0.02503	-0.00013	0.99969	
-572.68464	-146.34964	-77.72681	0.00249	1.41122	-0.67041	0.49832	0.99963	-0.01170	-0.02463	0.01170	0.99993	-0.00024	0.02463	-0.00004	0.99970	
-572.68847	-146.33525	-77.71788	0.00048	1.42544	-0.67711	0.50716	0.99962	-0.01182	-0.02487	0.01181	0.99993	-0.00029	0.02488	-0.00001	0.99969	
-572.67929	-146.31503	-77.72202	-0.00015	1.42479	-0.67016	0.50250	0.99962	-0.01170	-0.02486	0.01169	0.99993	-0.00029	0.02486	0.00000	0.99969	
-572.68324	-146.30649	-77.72744	-0.00108	1.42575	-0.66849	0.50895	0.99962	-0.01167	-0.02488	0.01166	0.99993	-0.00031	0.02488	0.00002	0.99969	
-572.70369	-146.30111	-77.73407	-0.00021	1.41398	-0.67410	0.50947	0.99963	-0.01177	-0.02467	0.01176	0.99993	-0.00029	0.02468	0.00000	0.99970	
-572.68225	-146.30641	-77.75313	0.00153	1.42340	-0.67430	0.50828	0.99962	-0.01177	-0.02484	0.01176	0.99993	-0.00027	0.02484	-0.00003	0.99969	
-572.69678	-146.31885	-77.74530	-0.00282	1.41777	-0.67366	0.50730	0.99962	-0.01176	-0.02474	0.01175	0.99993	-0.00034	0.02474	0.00005	0.99969	
-572.70606	-146.33452	-77.75017	0.00033	1.42064	-0.66984	0.50470	0.99962	-0.01169	-0.02479	0.01169	0.99993	-0.00028	0.02479	-0.00001	0.99969	
-572.67724	-146.34718	-77.72735	-0.00174	1.43480	-0.66920	0.49921	0.99962	-0.01168	-0.02504	0.01168	0.99993	-0.00032	0.02504	0.00003	0.99969	
-572.69402	-146.38260	-77.71696	-0.00940	1.39635	-0.66974	0.50281	0.99963	-0.01169	-0.02436	0.01169	0.99993	-0.00045	0.02437	0.00016	0.99970	
-572.66107	-146.37459	-77.68522	-0.00333	1.43082	-0.67091	0.49523	0.99962	-0.01171	-0.02497	0.01171	0.99993	-0.00035	0.02497	0.00006	0.99969	
-572.68611	-146.38370	-77.69275	0.00292	1.38889	-0.67105	0.50067	0.99964	-0.01171	-0.02424	0.01171	0.99993	-0.00023	0.02424	-0.00005	0.99971	
-572.65092	-146.36087	-77.68611	0.00134	1.40039	-0.67001	0.49914	0.99963	-0.01169	-0.02444	0.01169	0.99993	-0.00026	0.02444	-0.00002	0.99970	
-572.67411	-146.34480	-77.69927	0.00028	1.41318	-0.67227	0.50560	0.99963	-0.01173	-0.02466	0.01173	0.99993	-0.00028	0.02466	-0.00000	0.99970	
-572.66920	-146.32338	-77.70721	-0.00628	1.41128	-0.66845	0.50520	0.99963	-0.01167	-0.02463	0.01166	0.99993	-0.00040	0.02463	0.00011	0.99970	
-572.68557	-146.31766	-77.72660	-0.00793	1.41806	-0.66711	0.50270	0.99963	-0.01165	-0.02474	0.01164	0.99993	-0.00043	0.02475	0.00014	0.99969	
-572.69770	-146.32039	-77.74084	-0.00160	1.40881	-0.66841	0.50640	0.99963	-0.01167	-0.02458	0.01166	0.99993	-0.00031	0.02459	0.00003	0.99970	
-572.69356	-146.32904	-77.73820	-0.00566	1.41840	-0.66937	0.50531	0.99963	-0.01168	-0.02475	0.01168	0.99993	-0.00039	0.02475	0.00010	0.99969	
-572.69964	-146.32382	-77.72432	-0.00453	1.40195	-0.66725	0.50806	0.99963	-0.01165	-0.02446	0.01164	0.99993	-0.00036	0.02447	0.00008	0.99970	
-572.69333	-146.33278	-77.70649	-0.00079	1.41113	-0.66674	0.50390	0.99963	-0.01164	-0.02462	0.01163	0.99993	-0.00030	0.02463	0.00001	0.99970	
-572.67864	-146.34223	-77.68637	0.00275	1.42361	-0.67019	0.49945	0.99962	-0.01170	-0.02484	0.01169	0.99993	-0.00024	0.02484	-0.00005	0.99969	
-572.67583	-146.34837	-77.67466	-0.00389	1.39461	-0.67036	0.50208	0.99964	-0.01170	-0.02434	0.01170	0.99993	-0.00035	0.02434	0.00007	0.99970	
